lemma;total_count;count_low;count_high;share_low;share_high
име;3;1;2;0.3333333333333333;0.6666666666666666
гранат;3;0;3;0.0;1.0
татак;3;0;3;0.0;1.0
артуровн;3;0;3;0.0;1.0
имеретинск;3;1;2;0.3333333333333333;0.6666666666666666
престн;3;3;0;1.0;0.0
готовя;3;0;3;0.0;1.0
быч;3;0;3;0.0;1.0
питашек;3;0;3;0.0;1.0
отправьт;3;3;0;1.0;0.0
ильвин;3;0;3;0.0;1.0
рекомендосьон;3;1;2;0.3333333333333333;0.6666666666666666
сориентир;3;0;3;0.0;1.0
сертификат;3;1;2;0.3333333333333333;0.6666666666666666
нар;3;2;1;0.6666666666666666;0.3333333333333333
успокаива;3;0;3;0.0;1.0
юрт;3;0;3;0.0;1.0
греночк;3;1;2;0.3333333333333333;0.6666666666666666
экспресс;3;2;1;0.6666666666666666;0.3333333333333333
татья;3;1;2;0.3333333333333333;0.6666666666666666
чар;3;0;3;0.0;1.0
обознача;3;2;1;0.6666666666666666;0.3333333333333333
обозначен;3;0;3;0.0;1.0
татл;3;2;1;0.6666666666666666;0.3333333333333333
ведерк;3;0;3;0.0;1.0
аккорд;3;1;2;0.3333333333333333;0.6666666666666666
предлог;3;3;0;1.0;0.0
листовк;3;2;1;0.6666666666666666;0.3333333333333333
данир;3;0;3;0.0;1.0
теплов;3;0;3;0.0;1.0
везут;3;3;0;1.0;0.0
пиков;3;0;3;0.0;1.0
гущ;3;1;2;0.3333333333333333;0.6666666666666666
игральн;3;0;3;0.0;1.0
отойт;3;1;2;0.3333333333333333;0.6666666666666666
лепнин;3;0;3;0.0;1.0
телятен;3;0;3;0.0;1.0
игрив;3;0;3;0.0;1.0
лепех;3;0;3;0.0;1.0
наруш;3;1;2;0.3333333333333333;0.6666666666666666
простор;3;0;3;0.0;1.0
вверх;3;1;2;0.3333333333333333;0.6666666666666666
айст;3;3;0;1.0;0.0
вагон;3;1;2;0.3333333333333333;0.6666666666666666
простительн;3;0;3;0.0;1.0
саксофонист;3;0;3;0.0;1.0
облезл;3;2;1;0.6666666666666666;0.3333333333333333
телек;3;1;2;0.3333333333333333;0.6666666666666666
присутсв;3;0;3;0.0;1.0
ват;3;1;2;0.3333333333333333;0.6666666666666666
уступк;3;3;0;1.0;0.0
игнориру;3;2;1;0.6666666666666666;0.3333333333333333
соленоват;3;0;3;0.0;1.0
наборчик;3;0;3;0.0;1.0
лечен;3;2;1;0.6666666666666666;0.3333333333333333
обивк;3;2;1;0.6666666666666666;0.3333333333333333
зук;3;1;2;0.3333333333333333;0.6666666666666666
чен;3;0;3;0.0;1.0
отобража;3;1;2;0.3333333333333333;0.6666666666666666
вал;3;3;0;1.0;0.0
пивнух;3;2;1;0.6666666666666666;0.3333333333333333
присоединя;3;0;3;0.0;1.0
темп;3;2;1;0.6666666666666666;0.3333333333333333
пивнушк;3;2;1;0.6666666666666666;0.3333333333333333
давольн;3;0;3;0.0;1.0
отня;3;2;1;0.6666666666666666;0.3333333333333333
полугод;3;0;3;0.0;1.0
отнын;3;0;3;0.0;1.0
